node_id,i,j,r_um,z_um,r_mm,z_mm
6412,12,79,6.000000,4.870000,6.0000000000e-03,4.8700000000e-03
6413,13,79,6.500000,4.870000,6.5000000000e-03,4.8700000000e-03
6414,14,79,7.000000,4.870000,7.0000000000e-03,4.8700000000e-03
6415,15,79,7.500000,4.870000,7.5000000000e-03,4.8700000000e-03
6416,16,79,8.000000,4.870000,8.0000000000e-03,4.8700000000e-03
6417,17,79,8.500000,4.870000,8.5000000000e-03,4.8700000000e-03
6418,18,79,9.000000,4.870000,9.0000000000e-03,4.8700000000e-03
6419,19,79,9.500000,4.870000,9.5000000000e-03,4.8700000000e-03
6420,20,79,10.000000,4.870000,1.0000000000e-02,4.8700000000e-03
6421,21,79,11.000000,4.870000,1.1000000000e-02,4.8700000000e-03
6422,22,79,12.000000,4.870000,1.2000000000e-02,4.8700000000e-03
6423,23,79,13.000000,4.870000,1.3000000000e-02,4.8700000000e-03
6424,24,79,14.000000,4.870000,1.4000000000e-02,4.8700000000e-03
6425,25,79,15.000000,4.870000,1.5000000000e-02,4.8700000000e-03
6426,26,79,16.000000,4.870000,1.6000000000e-02,4.8700000000e-03
6427,27,79,17.000000,4.870000,1.7000000000e-02,4.8700000000e-03
6428,28,79,18.000000,4.870000,1.8000000000e-02,4.8700000000e-03
6429,29,79,19.000000,4.870000,1.9000000000e-02,4.8700000000e-03
6430,30,79,20.000000,4.870000,2.0000000000e-02,4.8700000000e-03
6431,31,79,21.000000,4.870000,2.1000000000e-02,4.8700000000e-03
6432,32,79,22.000000,4.870000,2.2000000000e-02,4.8700000000e-03
6433,33,79,23.000000,4.870000,2.3000000000e-02,4.8700000000e-03
6434,34,79,24.000000,4.870000,2.4000000000e-02,4.8700000000e-03
6435,35,79,25.000000,4.870000,2.5000000000e-02,4.8700000000e-03
6436,36,79,26.000000,4.870000,2.6000000000e-02,4.8700000000e-03
6437,37,79,27.000000,4.870000,2.7000000000e-02,4.8700000000e-03
6438,38,79,28.000000,4.870000,2.8000000000e-02,4.8700000000e-03
6439,39,79,29.000000,4.870000,2.9000000000e-02,4.8700000000e-03
6440,40,79,30.000000,4.870000,3.0000000000e-02,4.8700000000e-03
6441,41,79,31.000000,4.870000,3.1000000000e-02,4.8700000000e-03
6442,42,79,32.000000,4.870000,3.2000000000e-02,4.8700000000e-03
6443,43,79,33.000000,4.870000,3.3000000000e-02,4.8700000000e-03
6444,44,79,34.000000,4.870000,3.4000000000e-02,4.8700000000e-03
6445,45,79,35.000000,4.870000,3.5000000000e-02,4.8700000000e-03
6446,46,79,36.000000,4.870000,3.6000000000e-02,4.8700000000e-03
6447,47,79,37.000000,4.870000,3.7000000000e-02,4.8700000000e-03
6448,48,79,38.000000,4.870000,3.8000000000e-02,4.8700000000e-03
6449,49,79,39.000000,4.870000,3.9000000000e-02,4.8700000000e-03
6450,50,79,40.000000,4.870000,4.0000000000e-02,4.8700000000e-03
6451,51,79,41.000000,4.870000,4.1000000000e-02,4.8700000000e-03
6452,52,79,42.000000,4.870000,4.2000000000e-02,4.8700000000e-03
6453,53,79,43.000000,4.870000,4.3000000000e-02,4.8700000000e-03
6454,54,79,44.000000,4.870000,4.4000000000e-02,4.8700000000e-03
6455,55,79,45.000000,4.870000,4.5000000000e-02,4.8700000000e-03
6456,56,79,46.000000,4.870000,4.6000000000e-02,4.8700000000e-03
6457,57,79,47.000000,4.870000,4.7000000000e-02,4.8700000000e-03
6458,58,79,48.000000,4.870000,4.8000000000e-02,4.8700000000e-03
6459,59,79,49.000000,4.870000,4.9000000000e-02,4.8700000000e-03
6460,60,79,50.000000,4.870000,5.0000000000e-02,4.8700000000e-03
6461,61,79,52.500000,4.870000,5.2500000000e-02,4.8700000000e-03
6462,62,79,55.000000,4.870000,5.5000000000e-02,4.8700000000e-03
6463,63,79,57.500000,4.870000,5.7500000000e-02,4.8700000000e-03
6464,64,79,60.000000,4.870000,6.0000000000e-02,4.8700000000e-03
6465,65,79,62.500000,4.870000,6.2500000000e-02,4.8700000000e-03
6466,66,79,65.000000,4.870000,6.5000000000e-02,4.8700000000e-03
6467,67,79,67.500000,4.870000,6.7500000000e-02,4.8700000000e-03
6468,68,79,70.000000,4.870000,7.0000000000e-02,4.8700000000e-03
6469,69,79,72.500000,4.870000,7.2500000000e-02,4.8700000000e-03
6470,70,79,75.000000,4.870000,7.5000000000e-02,4.8700000000e-03
6471,71,79,77.500000,4.870000,7.7500000000e-02,4.8700000000e-03
6472,72,79,80.000000,4.870000,8.0000000000e-02,4.8700000000e-03
6473,73,79,82.500000,4.870000,8.2500000000e-02,4.8700000000e-03
6474,74,79,85.000000,4.870000,8.5000000000e-02,4.8700000000e-03
6475,75,79,87.500000,4.870000,8.7500000000e-02,4.8700000000e-03
6476,76,79,90.000000,4.870000,9.0000000000e-02,4.8700000000e-03
6477,77,79,92.500000,4.870000,9.2500000000e-02,4.8700000000e-03
6478,78,79,95.000000,4.870000,9.5000000000e-02,4.8700000000e-03
6479,79,79,97.500000,4.870000,9.7500000000e-02,4.8700000000e-03
6480,80,79,100.000000,4.870000,1.0000000000e-01,4.8700000000e-03
6481,0,80,0.000000,4.880000,0.0000000000e+00,4.8800000000e-03
6482,1,80,0.500000,4.880000,5.0000000000e-04,4.8800000000e-03
6483,2,80,1.000000,4.880000,1.0000000000e-03,4.8800000000e-03
6484,3,80,1.500000,4.880000,1.5000000000e-03,4.8800000000e-03
6485,4,80,2.000000,4.880000,2.0000000000e-03,4.8800000000e-03
6486,5,80,2.500000,4.880000,2.5000000000e-03,4.8800000000e-03
6487,6,80,3.000000,4.880000,3.0000000000e-03,4.8800000000e-03
6488,7,80,3.500000,4.880000,3.5000000000e-03,4.8800000000e-03
6489,8,80,4.000000,4.880000,4.0000000000e-03,4.8800000000e-03
6490,9,80,4.500000,4.880000,4.5000000000e-03,4.8800000000e-03
6491,10,80,5.000000,4.880000,5.0000000000e-03,4.8800000000e-03
6492,11,80,5.500000,4.880000,5.5000000000e-03,4.8800000000e-03
6493,12,80,6.000000,4.880000,6.0000000000e-03,4.8800000000e-03
6494,13,80,6.500000,4.880000,6.5000000000e-03,4.8800000000e-03
6495,14,80,7.000000,4.880000,7.0000000000e-03,4.8800000000e-03
6496,15,80,7.500000,4.880000,7.5000000000e-03,4.8800000000e-03
6497,16,80,8.000000,4.880000,8.0000000000e-03,4.8800000000e-03
6498,17,80,8.500000,4.880000,8.5000000000e-03,4.8800000000e-03
6499,18,80,9.000000,4.880000,9.0000000000e-03,4.8800000000e-03
6500,19,80,9.500000,4.880000,9.5000000000e-03,4.8800000000e-03
6501,20,80,10.000000,4.880000,1.0000000000e-02,4.8800000000e-03
6502,21,80,11.000000,4.880000,1.1000000000e-02,4.8800000000e-03
6503,22,80,12.000000,4.880000,1.2000000000e-02,4.8800000000e-03
6504,23,80,13.000000,4.880000,1.3000000000e-02,4.8800000000e-03
6505,24,80,14.000000,4.880000,1.4000000000e-02,4.8800000000e-03
6506,25,80,15.000000,4.880000,1.5000000000e-02,4.8800000000e-03
6507,26,80,16.000000,4.880000,1.6000000000e-02,4.8800000000e-03
6508,27,80,17.000000,4.880000,1.7000000000e-02,4.8800000000e-03
6509,28,80,18.000000,4.880000,1.8000000000e-02,4.8800000000e-03
6510,29,80,19.000000,4.880000,1.9000000000e-02,4.8800000000e-03
6511,30,80,20.000000,4.880000,2.0000000000e-02,4.8800000000e-03
6512,31,80,21.000000,4.880000,2.1000000000e-02,4.8800000000e-03
6513,32,80,22.000000,4.880000,2.2000000000e-02,4.8800000000e-03
6514,33,80,23.000000,4.880000,2.3000000000e-02,4.8800000000e-03
6515,34,80,24.000000,4.880000,2.4000000000e-02,4.8800000000e-03
6516,35,80,25.000000,4.880000,2.5000000000e-02,4.8800000000e-03
6517,36,80,26.000000,4.880000,2.6000000000e-02,4.8800000000e-03
6518,37,80,27.000000,4.880000,2.7000000000e-02,4.8800000000e-03
6519,38,80,28.000000,4.880000,2.8000000000e-02,4.8800000000e-03
6520,39,80,29.000000,4.880000,2.9000000000e-02,4.8800000000e-03
6521,40,80,30.000000,4.880000,3.0000000000e-02,4.8800000000e-03
6522,41,80,31.000000,4.880000,3.1000000000e-02,4.8800000000e-03
6523,42,80,32.000000,4.880000,3.2000000000e-02,4.8800000000e-03
6524,43,80,33.000000,4.880000,3.3000000000e-02,4.8800000000e-03
6525,44,80,34.000000,4.880000,3.4000000000e-02,4.8800000000e-03
6526,45,80,35.000000,4.880000,3.5000000000e-02,4.8800000000e-03
6527,46,80,36.000000,4.880000,3.6000000000e-02,4.8800000000e-03
6528,47,80,37.000000,4.880000,3.7000000000e-02,4.8800000000e-03
6529,48,80,38.000000,4.880000,3.8000000000e-02,4.8800000000e-03
6530,49,80,39.000000,4.880000,3.9000000000e-02,4.8800000000e-03
6531,50,80,40.000000,4.880000,4.0000000000e-02,4.8800000000e-03
6532,51,80,41.000000,4.880000,4.1000000000e-02,4.8800000000e-03
6533,52,80,42.000000,4.880000,4.2000000000e-02,4.8800000000e-03
6534,53,80,43.000000,4.880000,4.3000000000e-02,4.8800000000e-03
6535,54,80,44.000000,4.880000,4.4000000000e-02,4.8800000000e-03
6536,55,80,45.000000,4.880000,4.5000000000e-02,4.8800000000e-03
6537,56,80,46.000000,4.880000,4.6000000000e-02,4.8800000000e-03
6538,57,80,47.000000,4.880000,4.7000000000e-02,4.8800000000e-03
6539,58,80,48.000000,4.880000,4.8000000000e-02,4.8800000000e-03
6540,59,80,49.000000,4.880000,4.9000000000e-02,4.8800000000e-03
6541,60,80,50.000000,4.880000,5.0000000000e-02,4.8800000000e-03
6542,61,80,52.500000,4.880000,5.2500000000e-02,4.8800000000e-03
6543,62,80,55.000000,4.880000,5.5000000000e-02,4.8800000000e-03
6544,63,80,57.500000,4.880000,5.7500000000e-02,4.8800000000e-03
6545,64,80,60.000000,4.880000,6.0000000000e-02,4.8800000000e-03
6546,65,80,62.500000,4.880000,6.2500000000e-02,4.8800000000e-03
6547,66,80,65.000000,4.880000,6.5000000000e-02,4.8800000000e-03
6548,67,80,67.500000,4.880000,6.7500000000e-02,4.8800000000e-03
6549,68,80,70.000000,4.880000,7.0000000000e-02,4.8800000000e-03
6550,69,80,72.500000,4.880000,7.2500000000e-02,4.8800000000e-03
6551,70,80,75.000000,4.880000,7.5000000000e-02,4.8800000000e-03
6552,71,80,77.500000,4.880000,7.7500000000e-02,4.8800000000e-03
6553,72,80,80.000000,4.880000,8.0000000000e-02,4.8800000000e-03
6554,73,80,82.500000,4.880000,8.2500000000e-02,4.8800000000e-03
6555,74,80,85.000000,4.880000,8.5000000000e-02,4.8800000000e-03
6556,75,80,87.500000,4.880000,8.7500000000e-02,4.8800000000e-03
6557,76,80,90.000000,4.880000,9.0000000000e-02,4.8800000000e-03
6558,77,80,92.500000,4.880000,9.2500000000e-02,4.8800000000e-03
6559,78,80,95.000000,4.880000,9.5000000000e-02,4.8800000000e-03
6560,79,80,97.500000,4.880000,9.7500000000e-02,4.8800000000e-03
6561,80,80,100.000000,4.880000,1.0000000000e-01,4.8800000000e-03
6562,0,81,0.000000,4.890000,0.0000000000e+00,4.8900000000e-03
6563,1,81,0.500000,4.890000,5.0000000000e-04,4.8900000000e-03
6564,2,81,1.000000,4.890000,1.0000000000e-03,4.8900000000e-03
6565,3,81,1.500000,4.890000,1.5000000000e-03,4.8900000000e-03
6566,4,81,2.000000,4.890000,2.0000000000e-03,4.8900000000e-03
6567,5,81,2.500000,4.890000,2.5000000000e-03,4.8900000000e-03
6568,6,81,3.000000,4.890000,3.0000000000e-03,4.8900000000e-03
6569,7,81,3.500000,4.890000,3.5000000000e-03,4.8900000000e-03
6570,8,81,4.000000,4.890000,4.0000000000e-03,4.8900000000e-03
6571,9,81,4.500000,4.890000,4.5000000000e-03,4.8900000000e-03
6572,10,81,5.000000,4.890000,5.0000000000e-03,4.8900000000e-03
6573,11,81,5.500000,4.890000,5.5000000000e-03,4.8900000000e-03
6574,12,81,6.000000,4.890000,6.0000000000e-03,4.8900000000e-03
6575,13,81,6.500000,4.890000,6.5000000000e-03,4.8900000000e-03
6576,14,81,7.000000,4.890000,7.0000000000e-03,4.8900000000e-03
6577,15,81,7.500000,4.890000,7.5000000000e-03,4.8900000000e-03
6578,16,81,8.000000,4.890000,8.0000000000e-03,4.8900000000e-03
6579,17,81,8.500000,4.890000,8.5000000000e-03,4.8900000000e-03
6580,18,81,9.000000,4.890000,9.0000000000e-03,4.8900000000e-03
6581,19,81,9.500000,4.890000,9.5000000000e-03,4.8900000000e-03
6582,20,81,10.000000,4.890000,1.0000000000e-02,4.8900000000e-03
6583,21,81,11.000000,4.890000,1.1000000000e-02,4.8900000000e-03
6584,22,81,12.000000,4.890000,1.2000000000e-02,4.8900000000e-03
6585,23,81,13.000000,4.890000,1.3000000000e-02,4.8900000000e-03
6586,24,81,14.000000,4.890000,1.4000000000e-02,4.8900000000e-03
6587,25,81,15.000000,4.890000,1.5000000000e-02,4.8900000000e-03
6588,26,81,16.000000,4.890000,1.6000000000e-02,4.8900000000e-03
6589,27,81,17.000000,4.890000,1.7000000000e-02,4.8900000000e-03
6590,28,81,18.000000,4.890000,1.8000000000e-02,4.8900000000e-03
6591,29,81,19.000000,4.890000,1.9000000000e-02,4.8900000000e-03
6592,30,81,20.000000,4.890000,2.0000000000e-02,4.8900000000e-03
6593,31,81,21.000000,4.890000,2.1000000000e-02,4.8900000000e-03
6594,32,81,22.000000,4.890000,2.2000000000e-02,4.8900000000e-03
6595,33,81,23.000000,4.890000,2.3000000000e-02,4.8900000000e-03
6596,34,81,24.000000,4.890000,2.4000000000e-02,4.8900000000e-03
6597,35,81,25.000000,4.890000,2.5000000000e-02,4.8900000000e-03
6598,36,81,26.000000,4.890000,2.6000000000e-02,4.8900000000e-03
6599,37,81,27.000000,4.890000,2.7000000000e-02,4.8900000000e-03
6600,38,81,28.000000,4.890000,2.8000000000e-02,4.8900000000e-03
6601,39,81,29.000000,4.890000,2.9000000000e-02,4.8900000000e-03
6602,40,81,30.000000,4.890000,3.0000000000e-02,4.8900000000e-03
6603,41,81,31.000000,4.890000,3.1000000000e-02,4.8900000000e-03
6604,42,81,32.000000,4.890000,3.2000000000e-02,4.8900000000e-03
6605,43,81,33.000000,4.890000,3.3000000000e-02,4.8900000000e-03
6606,44,81,34.000000,4.890000,3.4000000000e-02,4.8900000000e-03
6607,45,81,35.000000,4.890000,3.5000000000e-02,4.8900000000e-03
6608,46,81,36.000000,4.890000,3.6000000000e-02,4.8900000000e-03
6609,47,81,37.000000,4.890000,3.7000000000e-02,4.8900000000e-03
6610,48,81,38.000000,4.890000,3.8000000000e-02,4.8900000000e-03
6611,49,81,39.000000,4.890000,3.9000000000e-02,4.8900000000e-03
6612,50,81,40.000000,4.890000,4.0000000000e-02,4.8900000000e-03
6613,51,81,41.000000,4.890000,4.1000000000e-02,4.8900000000e-03
6614,52,81,42.000000,4.890000,4.2000000000e-02,4.8900000000e-03
6615,53,81,43.000000,4.890000,4.3000000000e-02,4.8900000000e-03
6616,54,81,44.000000,4.890000,4.4000000000e-02,4.8900000000e-03
6617,55,81,45.000000,4.890000,4.5000000000e-02,4.8900000000e-03
6618,56,81,46.000000,4.890000,4.6000000000e-02,4.8900000000e-03
6619,57,81,47.000000,4.890000,4.7000000000e-02,4.8900000000e-03
6620,58,81,48.000000,4.890000,4.8000000000e-02,4.8900000000e-03
6621,59,81,49.000000,4.890000,4.9000000000e-02,4.8900000000e-03
6622,60,81,50.000000,4.890000,5.0000000000e-02,4.8900000000e-03
6623,61,81,52.500000,4.890000,5.2500000000e-02,4.8900000000e-03
6624,62,81,55.000000,4.890000,5.5000000000e-02,4.8900000000e-03
6625,63,81,57.500000,4.890000,5.7500000000e-02,4.8900000000e-03
6626,64,81,60.000000,4.890000,6.0000000000e-02,4.8900000000e-03
6627,65,81,62.500000,4.890000,6.2500000000e-02,4.8900000000e-03
6628,66,81,65.000000,4.890000,6.5000000000e-02,4.8900000000e-03
6629,67,81,67.500000,4.890000,6.7500000000e-02,4.8900000000e-03
6630,68,81,70.000000,4.890000,7.0000000000e-02,4.8900000000e-03
6631,69,81,72.500000,4.890000,7.2500000000e-02,4.8900000000e-03
6632,70,81,75.000000,4.890000,7.5000000000e-02,4.8900000000e-03
6633,71,81,77.500000,4.890000,7.7500000000e-02,4.8900000000e-03
6634,72,81,80.000000,4.890000,8.0000000000e-02,4.8900000000e-03
6635,73,81,82.500000,4.890000,8.2500000000e-02,4.8900000000e-03
6636,74,81,85.000000,4.890000,8.5000000000e-02,4.8900000000e-03
6637,75,81,87.500000,4.890000,8.7500000000e-02,4.8900000000e-03
6638,76,81,90.000000,4.890000,9.0000000000e-02,4.8900000000e-03
6639,77,81,92.500000,4.890000,9.2500000000e-02,4.8900000000e-03
6640,78,81,95.000000,4.890000,9.5000000000e-02,4.8900000000e-03
6641,79,81,97.500000,4.890000,9.7500000000e-02,4.8900000000e-03
6642,80,81,100.000000,4.890000,1.0000000000e-01,4.8900000000e-03
6643,0,82,0.000000,4.900000,0.0000000000e+00,4.9000000000e-03
6644,1,82,0.500000,4.900000,5.0000000000e-04,4.9000000000e-03
6645,2,82,1.000000,4.900000,1.0000000000e-03,4.9000000000e-03
6646,3,82,1.500000,4.900000,1.5000000000e-03,4.9000000000e-03
6647,4,82,2.000000,4.900000,2.0000000000e-03,4.9000000000e-03
6648,5,82,2.500000,4.900000,2.5000000000e-03,4.9000000000e-03
6649,6,82,3.000000,4.900000,3.0000000000e-03,4.9000000000e-03
6650,7,82,3.500000,4.900000,3.5000000000e-03,4.9000000000e-03
6651,8,82,4.000000,4.900000,4.0000000000e-03,4.9000000000e-03
6652,9,82,4.500000,4.900000,4.5000000000e-03,4.9000000000e-03
6653,10,82,5.000000,4.900000,5.0000000000e-03,4.9000000000e-03
6654,11,82,5.500000,4.900000,5.5000000000e-03,4.9000000000e-03
6655,12,82,6.000000,4.900000,6.0000000000e-03,4.9000000000e-03
6656,13,82,6.500000,4.900000,6.5000000000e-03,4.9000000000e-03
6657,14,82,7.000000,4.900000,7.0000000000e-03,4.9000000000e-03
6658,15,82,7.500000,4.900000,7.5000000000e-03,4.9000000000e-03
6659,16,82,8.000000,4.900000,8.0000000000e-03,4.9000000000e-03
6660,17,82,8.500000,4.900000,8.5000000000e-03,4.9000000000e-03
6661,18,82,9.000000,4.900000,9.0000000000e-03,4.9000000000e-03
6662,19,82,9.500000,4.900000,9.5000000000e-03,4.9000000000e-03
6663,20,82,10.000000,4.900000,1.0000000000e-02,4.9000000000e-03
6664,21,82,11.000000,4.900000,1.1000000000e-02,4.9000000000e-03
6665,22,82,12.000000,4.900000,1.2000000000e-02,4.9000000000e-03
6666,23,82,13.000000,4.900000,1.3000000000e-02,4.9000000000e-03
6667,24,82,14.000000,4.900000,1.4000000000e-02,4.9000000000e-03
6668,25,82,15.000000,4.900000,1.5000000000e-02,4.9000000000e-03
6669,26,82,16.000000,4.900000,1.6000000000e-02,4.9000000000e-03
6670,27,82,17.000000,4.900000,1.7000000000e-02,4.9000000000e-03
6671,28,82,18.000000,4.900000,1.8000000000e-02,4.9000000000e-03
6672,29,82,19.000000,4.900000,1.9000000000e-02,4.9000000000e-03
6673,30,82,20.000000,4.900000,2.0000000000e-02,4.9000000000e-03
6674,31,82,21.000000,4.900000,2.1000000000e-02,4.9000000000e-03
6675,32,82,22.000000,4.900000,2.2000000000e-02,4.9000000000e-03
6676,33,82,23.000000,4.900000,2.3000000000e-02,4.9000000000e-03
6677,34,82,24.000000,4.900000,2.4000000000e-02,4.9000000000e-03
6678,35,82,25.000000,4.900000,2.5000000000e-02,4.9000000000e-03
6679,36,82,26.000000,4.900000,2.6000000000e-02,4.9000000000e-03
6680,37,82,27.000000,4.900000,2.7000000000e-02,4.9000000000e-03
6681,38,82,28.000000,4.900000,2.8000000000e-02,4.9000000000e-03
6682,39,82,29.000000,4.900000,2.9000000000e-02,4.9000000000e-03
6683,40,82,30.000000,4.900000,3.0000000000e-02,4.9000000000e-03
6684,41,82,31.000000,4.900000,3.1000000000e-02,4.9000000000e-03
6685,42,82,32.000000,4.900000,3.2000000000e-02,4.9000000000e-03
6686,43,82,33.000000,4.900000,3.3000000000e-02,4.9000000000e-03
6687,44,82,34.000000,4.900000,3.4000000000e-02,4.9000000000e-03
6688,45,82,35.000000,4.900000,3.5000000000e-02,4.9000000000e-03
6689,46,82,36.000000,4.900000,3.6000000000e-02,4.9000000000e-03
6690,47,82,37.000000,4.900000,3.7000000000e-02,4.9000000000e-03
6691,48,82,38.000000,4.900000,3.8000000000e-02,4.9000000000e-03
6692,49,82,39.000000,4.900000,3.9000000000e-02,4.9000000000e-03
6693,50,82,40.000000,4.900000,4.0000000000e-02,4.9000000000e-03
6694,51,82,41.000000,4.900000,4.1000000000e-02,4.9000000000e-03
6695,52,82,42.000000,4.900000,4.2000000000e-02,4.9000000000e-03
6696,53,82,43.000000,4.900000,4.3000000000e-02,4.9000000000e-03
6697,54,82,44.000000,4.900000,4.4000000000e-02,4.9000000000e-03
6698,55,82,45.000000,4.900000,4.5000000000e-02,4.9000000000e-03
6699,56,82,46.000000,4.900000,4.6000000000e-02,4.9000000000e-03
6700,57,82,47.000000,4.900000,4.7000000000e-02,4.9000000000e-03
6701,58,82,48.000000,4.900000,4.8000000000e-02,4.9000000000e-03
6702,59,82,49.000000,4.900000,4.9000000000e-02,4.9000000000e-03
6703,60,82,50.000000,4.900000,5.0000000000e-02,4.9000000000e-03
6704,61,82,52.500000,4.900000,5.2500000000e-02,4.9000000000e-03
6705,62,82,55.000000,4.900000,5.5000000000e-02,4.9000000000e-03
6706,63,82,57.500000,4.900000,5.7500000000e-02,4.9000000000e-03
6707,64,82,60.000000,4.900000,6.0000000000e-02,4.9000000000e-03
6708,65,82,62.500000,4.900000,6.2500000000e-02,4.9000000000e-03
6709,66,82,65.000000,4.900000,6.5000000000e-02,4.9000000000e-03
6710,67,82,67.500000,4.900000,6.7500000000e-02,4.9000000000e-03
6711,68,82,70.000000,4.900000,7.0000000000e-02,4.9000000000e-03
6712,69,82,72.500000,4.900000,7.2500000000e-02,4.9000000000e-03
6713,70,82,75.000000,4.900000,7.5000000000e-02,4.9000000000e-03
6714,71,82,77.500000,4.900000,7.7500000000e-02,4.9000000000e-03
6715,72,82,80.000000,4.900000,8.0000000000e-02,4.9000000000e-03
6716,73,82,82.500000,4.900000,8.2500000000e-02,4.9000000000e-03
6717,74,82,85.000000,4.900000,8.5000000000e-02,4.9000000000e-03
6718,75,82,87.500000,4.900000,8.7500000000e-02,4.9000000000e-03
6719,76,82,90.000000,4.900000,9.0000000000e-02,4.9000000000e-03
6720,77,82,92.500000,4.900000,9.2500000000e-02,4.9000000000e-03
6721,78,82,95.000000,4.900000,9.5000000000e-02,4.9000000000e-03
6722,79,82,97.500000,4.900000,9.7500000000e-02,4.9000000000e-03
6723,80,82,100.000000,4.900000,1.0000000000e-01,4.9000000000e-03
6724,0,83,0.000000,4.910000,0.0000000000e+00,4.9100000000e-03
6725,1,83,0.500000,4.910000,5.0000000000e-04,4.9100000000e-03
6726,2,83,1.000000,4.910000,1.0000000000e-03,4.9100000000e-03
6727,3,83,1.500000,4.910000,1.5000000000e-03,4.9100000000e-03
6728,4,83,2.000000,4.910000,2.0000000000e-03,4.9100000000e-03
6729,5,83,2.500000,4.910000,2.5000000000e-03,4.9100000000e-03
6730,6,83,3.000000,4.910000,3.0000000000e-03,4.9100000000e-03
6731,7,83,3.500000,4.910000,3.5000000000e-03,4.9100000000e-03
6732,8,83,4.000000,4.910000,4.0000000000e-03,4.9100000000e-03
6733,9,83,4.500000,4.910000,4.5000000000e-03,4.9100000000e-03
6734,10,83,5.000000,4.910000,5.0000000000e-03,4.9100000000e-03
6735,11,83,5.500000,4.910000,5.5000000000e-03,4.9100000000e-03
6736,12,83,6.000000,4.910000,6.0000000000e-03,4.9100000000e-03
6737,13,83,6.500000,4.910000,6.5000000000e-03,4.9100000000e-03
6738,14,83,7.000000,4.910000,7.0000000000e-03,4.9100000000e-03
6739,15,83,7.500000,4.910000,7.5000000000e-03,4.9100000000e-03
6740,16,83,8.000000,4.910000,8.0000000000e-03,4.9100000000e-03
6741,17,83,8.500000,4.910000,8.5000000000e-03,4.9100000000e-03
6742,18,83,9.000000,4.910000,9.0000000000e-03,4.9100000000e-03
6743,19,83,9.500000,4.910000,9.5000000000e-03,4.9100000000e-03
6744,20,83,10.000000,4.910000,1.0000000000e-02,4.9100000000e-03
6745,21,83,11.000000,4.910000,1.1000000000e-02,4.9100000000e-03
6746,22,83,12.000000,4.910000,1.2000000000e-02,4.9100000000e-03
6747,23,83,13.000000,4.910000,1.3000000000e-02,4.9100000000e-03
6748,24,83,14.000000,4.910000,1.4000000000e-02,4.9100000000e-03
6749,25,83,15.000000,4.910000,1.5000000000e-02,4.9100000000e-03
6750,26,83,16.000000,4.910000,1.6000000000e-02,4.9100000000e-03
6751,27,83,17.000000,4.910000,1.7000000000e-02,4.9100000000e-03
6752,28,83,18.000000,4.910000,1.8000000000e-02,4.9100000000e-03
6753,29,83,19.000000,4.910000,1.9000000000e-02,4.9100000000e-03
6754,30,83,20.000000,4.910000,2.0000000000e-02,4.9100000000e-03
6755,31,83,21.000000,4.910000,2.1000000000e-02,4.9100000000e-03
6756,32,83,22.000000,4.910000,2.2000000000e-02,4.9100000000e-03
6757,33,83,23.000000,4.910000,2.3000000000e-02,4.9100000000e-03
6758,34,83,24.000000,4.910000,2.4000000000e-02,4.9100000000e-03
6759,35,83,25.000000,4.910000,2.5000000000e-02,4.9100000000e-03
6760,36,83,26.000000,4.910000,2.6000000000e-02,4.9100000000e-03
6761,37,83,27.000000,4.910000,2.7000000000e-02,4.9100000000e-03
6762,38,83,28.000000,4.910000,2.8000000000e-02,4.9100000000e-03
6763,39,83,29.000000,4.910000,2.9000000000e-02,4.9100000000e-03
6764,40,83,30.000000,4.910000,3.0000000000e-02,4.9100000000e-03
6765,41,83,31.000000,4.910000,3.1000000000e-02,4.9100000000e-03
6766,42,83,32.000000,4.910000,3.2000000000e-02,4.9100000000e-03
6767,43,83,33.000000,4.910000,3.3000000000e-02,4.9100000000e-03
6768,44,83,34.000000,4.910000,3.4000000000e-02,4.9100000000e-03
6769,45,83,35.000000,4.910000,3.5000000000e-02,4.9100000000e-03
6770,46,83,36.000000,4.910000,3.6000000000e-02,4.9100000000e-03
6771,47,83,37.000000,4.910000,3.7000000000e-02,4.9100000000e-03
6772,48,83,38.000000,4.910000,3.8000000000e-02,4.9100000000e-03
6773,49,83,39.000000,4.910000,3.9000000000e-02,4.9100000000e-03
6774,50,83,40.000000,4.910000,4.0000000000e-02,4.9100000000e-03
6775,51,83,41.000000,4.910000,4.1000000000e-02,4.9100000000e-03
6776,52,83,42.000000,4.910000,4.2000000000e-02,4.9100000000e-03
6777,53,83,43.000000,4.910000,4.3000000000e-02,4.9100000000e-03
6778,54,83,44.000000,4.910000,4.4000000000e-02,4.9100000000e-03
6779,55,83,45.000000,4.910000,4.5000000000e-02,4.9100000000e-03
6780,56,83,46.000000,4.910000,4.6000000000e-02,4.9100000000e-03
6781,57,83,47.000000,4.910000,4.7000000000e-02,4.9100000000e-03
6782,58,83,48.000000,4.910000,4.8000000000e-02,4.9100000000e-03
6783,59,83,49.000000,4.910000,4.9000000000e-02,4.9100000000e-03
6784,60,83,50.000000,4.910000,5.0000000000e-02,4.9100000000e-03
6785,61,83,52.500000,4.910000,5.2500000000e-02,4.9100000000e-03
6786,62,83,55.000000,4.910000,5.5000000000e-02,4.9100000000e-03
6787,63,83,57.500000,4.910000,5.7500000000e-02,4.9100000000e-03
6788,64,83,60.000000,4.910000,6.0000000000e-02,4.9100000000e-03
